# timestamp tx ty tz qx qy qz qw
1.520621177636946678e+09 -3.966403752565383911e-02 3.444575518369674683e-02 -2.421966521069407463e-03 3.356647723357611413e-02 -2.369908702924142935e-02 -1.047796339602752660e-02 9.991005240531002363e-01
1.520621177686960220e+09 -4.017976298928260803e-02 3.433056548237800598e-02 -2.251019235700368881e-03 3.476603149504369633e-02 -2.305526353474236789e-02 -1.221840579245647186e-02 9.990547975147909820e-01
1.520621177736958981e+09 -4.028632491827011108e-02 3.394483774900436401e-02 -1.867879298515617847e-03 3.453927085819775977e-02 -2.218916993721500169e-02 -1.408925081967992397e-02 9.990576422396366674e-01
1.520621177786961079e+09 -3.985082358121871948e-02 3.351905569434165955e-02 -1.325879828073084354e-03 3.331907719141319335e-02 -2.138629851565992251e-02 -1.516969633856638487e-02 9.991007685133204141e-01
1.520621177836962223e+09 -3.884919732809066772e-02 3.322218358516693115e-02 -8.368978742510080338e-04 3.269669650091232282e-02 -2.036887881370506512e-02 -1.532881643191675268e-02 9.991401614391228758e-01
1.520621177886964083e+09 -3.753653168678283691e-02 3.290732577443122864e-02 -6.158541073091328144e-04 3.347280469546831672e-02 -1.947800912930911649e-02 -1.481891821840464023e-02 9.991399192150284270e-01
1.520621177936965227e+09 -3.602890297770500183e-02 3.275090828537940979e-02 -9.456305415369570255e-04 3.569016094816494095e-02 -1.859094875551849102e-02 -1.402533093147413819e-02 9.990915269023785683e-01
1.520621177986967087e+09 -3.457430750131607056e-02 3.276844695210456848e-02 -1.346827135421335697e-03 3.777559996618081589e-02 -1.777745864859681807e-02 -1.345030232254164002e-02 9.990375645483130507e-01
1.520621178036968946e+09 -3.340430557727813721e-02 3.274324908852577209e-02 -1.732724136672914028e-03 3.792495856739281496e-02 -1.771398554864659844e-02 -1.275840531119931329e-02 9.990421088860863552e-01
1.520621178086983204e+09 -3.228548914194107056e-02 3.273218125104904175e-02 -1.839104923419654369e-03 3.686713344559910260e-02 -1.792742085453331163e-02 -1.189392405875502878e-02 9.990885629530015244e-01
1.520621178136985064e+09 -3.127042949199676514e-02 3.258810192346572876e-02 -1.578660216182470322e-03 3.606166097371450718e-02 -1.747377854939255459e-02 -1.116399678067585451e-02 9.991344198089187056e-01
1.520621178186985970e+09 -3.007661737501621246e-02 3.208037465810775757e-02 -1.360218739137053490e-03 3.548225512949128996e-02 -1.596522964928458535e-02 -1.104430963544120702e-02 9.991817373420351922e-01
1.520621178236988306e+09 -2.871828339993953705e-02 3.126503527164459229e-02 -8.286302327178418636e-04 3.506433193709904139e-02 -1.455430303564775145e-02 -1.055898230442848910e-02 9.992232847475314150e-01
1.520621178286989212e+09 -2.735354937613010406e-02 3.073100931942462921e-02 -3.175646997988224030e-04 3.499647777031931334e-02 -1.346309406905599193e-02 -9.591872261361676644e-03 9.992507130987102748e-01
1.520621178336991072e+09 -2.612947113811969757e-02 3.067305125296115875e-02 1.925071119330823421e-04 3.448433606850295069e-02 -1.276014531647111025e-02 -8.614713770386833724e-03 9.992866435433185313e-01
1.520621178386992216e+09 -2.525651454925537109e-02 3.066908940672874451e-02 6.725981365889310837e-04 3.342222656229256600e-02 -1.252915099436683645e-02 -7.960983221755747047e-03 9.993310752163778732e-01
1.520621178436994076e+09 -2.486542053520679474e-02 3.048683144152164459e-02 1.063746749423444271e-03 3.236709850215496731e-02 -1.296760957028798150e-02 -7.462371939621165358e-03 9.993640603111655363e-01
1.520621178486996174e+09 -2.497176267206668854e-02 3.030755929648876190e-02 9.173763683065772057e-04 3.251694248610723093e-02 -1.419094461023238593e-02 -6.886022997540476760e-03 9.993467107214102363e-01
1.520621178536998510e+09 -2.527116052806377411e-02 3.030579909682273865e-02 1.553175097797065973e-04 3.439691737880370276e-02 -1.519342545061116122e-02 -6.585326189515959203e-03 9.992710570095033606e-01
1.520621178587000608e+09 -2.584171481430530548e-02 3.041666559875011444e-02 -9.281069505959749222e-04 3.659479458555357084e-02 -1.607342520384966861e-02 -6.480944394117469330e-03 9.991798953998313193e-01
1.520621178637001514e+09 -2.663136459887027740e-02 3.063936717808246613e-02 -1.929455553181469440e-03 3.797116975395441879e-02 -1.690515568106436967e-02 -6.267735749973715048e-03 9.991161701561455111e-01
1.520621178687003374e+09 -2.766988240182399750e-02 3.065078705549240112e-02 -2.702793339267373085e-03 3.814850335360604056e-02 -1.768586393669046089e-02 -6.707360432538592501e-03 9.990930453289728064e-01
1.520621178737005711e+09 -2.881599962711334229e-02 3.044747002422809601e-02 -3.294025780633091927e-03 3.799728087234911095e-02 -1.800989256805234431e-02 -6.971614968653283562e-03 9.990912105512307351e-01
1.520621178787006617e+09 -2.989616431295871735e-02 3.023193962872028351e-02 -3.854233538731932640e-03 3.886800105122011073e-02 -1.783537607649087267e-02 -7.618748746245984985e-03 9.990561208070515287e-01
1.520621178837007523e+09 -3.100058995187282562e-02 3.009651787579059601e-02 -4.391331691294908524e-03 4.061789982419082567e-02 -1.747597667620803472e-02 -8.447425953734320411e-03 9.989861948234525224e-01
1.520621178887009621e+09 -3.213217109441757202e-02 2.994721196591854095e-02 -4.834019113332033157e-03 4.318477440837078379e-02 -1.714715490255619423e-02 -9.482985043839714176e-03 9.988749287737199722e-01
1.520621178937018871e+09 -3.302764892578125000e-02 2.945996634662151337e-02 -5.411928053945302963e-03 4.497732984090660469e-02 -1.704737177956035243e-02 -1.016641970830394447e-02 9.987908043359762233e-01
1.520621178987021923e+09 -3.337556123733520508e-02 2.859367802739143372e-02 -5.870530381798744202e-03 4.534547699542271215e-02 -1.702974521717962736e-02 -9.948068130699009790e-03 9.987766574336640613e-01
1.520621179037021875e+09 -3.281837701797485352e-02 2.737296931445598602e-02 -5.893008317798376083e-03 4.508979563752325143e-02 -1.669495532489089634e-02 -8.899065557751561356e-03 9.988037822456747872e-01
1.520621179087023020e+09 -3.110620006918907166e-02 2.558728493750095367e-02 -5.245887674391269684e-03 4.498247686451851274e-02 -1.527998650224334648e-02 -6.650797385863487822e-03 9.988487701758240744e-01
1.520621179137024879e+09 -2.781404182314872742e-02 2.290331572294235229e-02 -3.749491414055228233e-03 4.421313931520086393e-02 -1.422213509158120996e-02 -3.781876594731000112e-03 9.989137232988410942e-01
1.520621179187026739e+09 -2.307210490107536316e-02 1.936593838036060333e-02 -1.130450284108519554e-03 4.379165190173516659e-02 -1.354963710388249788e-02 -1.178804906165262061e-03 9.989481012430343476e-01
1.520621179237027884e+09 -1.689596660435199738e-02 1.512753311544656754e-02 1.988821197301149368e-03 4.353099335985486512e-02 -1.260355958809742001e-02 1.602739684990785174e-03 9.989712879399066381e-01
1.520621179287029743e+09 -9.257104247808456421e-03 9.652489796280860901e-03 5.456958431750535965e-03 4.223833006179038285e-02 -1.215130491087992697e-02 4.076489494020459937e-03 9.990253507774260466e-01
1.520621179337083817e+09 1.798555604182183743e-05 3.260376630350947380e-03 9.649408049881458282e-03 4.096437499212252087e-02 -1.134767443525712578e-02 5.698798990210026533e-03 9.990799136988417484e-01
1.520621179387059689e+09 1.077101472765207291e-02 -3.791225841268897057e-03 1.440865453332662582e-02 4.158380954923514977e-02 -1.058956503523935180e-02 7.714353417874813927e-03 9.990491162335721764e-01
1.520621179437060595e+09 2.342705614864826202e-02 -1.140234619379043579e-02 1.946563273668289185e-02 4.352580586158036335e-02 -8.718579667447688003e-03 9.056128208223799408e-03 9.989732114198851542e-01
1.520621179487062693e+09 3.788887336850166321e-02 -1.982145570218563080e-02 2.454322949051856995e-02 4.430229715217515185e-02 -6.440868318543637415e-03 9.832484926998327768e-03 9.989490196814369005e-01
1.520621179537063837e+09 5.434393510222434998e-02 -2.932662516832351685e-02 2.978110499680042267e-02 4.237675001879106368e-02 -4.753384829039921169e-03 1.065382940350387969e-02 9.990335891798398649e-01
1.520621179587065697e+09 7.290027290582656860e-02 -3.987799957394599915e-02 3.550539538264274597e-02 3.758444480173661617e-02 -4.052190872261785155e-03 1.015673069727570169e-02 9.992336213717104565e-01
1.520621179637066841e+09 9.307622164487838745e-02 -5.110018327832221985e-02 4.246442764997482300e-02 3.308841097012162752e-02 -5.149872792129227446e-03 8.692917107754655551e-03 9.994013553432148367e-01
1.520621179687068701e+09 1.147051900625228882e-01 -6.240190938115119934e-02 5.051258951425552368e-02 3.055014334261777278e-02 -7.378086590802575978e-03 7.385561851592698825e-03 9.994787171601706710e-01
1.520621179737066984e+09 1.379161179065704346e-01 -7.350698113441467285e-02 5.929971113801002502e-02 2.872940828259452906e-02 -9.849886809641392529e-03 6.250523284400744291e-03 9.995191502858964405e-01
1.520621179787067890e+09 1.624608784914016724e-01 -8.440114557743072510e-02 6.937479227781295776e-02 2.525193681159875955e-02 -1.165617759903638667e-02 5.444312671118664744e-03 9.995983356681731324e-01
1.520621179837070227e+09 1.880404651165008545e-01 -9.514263272285461426e-02 8.048727363348007202e-02 1.905753517995446844e-02 -1.171020989359589613e-02 3.100435733615760064e-03 9.997450018056476262e-01
1.520621179887071133e+09 2.145798057317733765e-01 -1.056899726390838623e-01 9.260402619838714600e-02 1.000332124366084922e-02 -1.235615485970492471e-02 1.178934754876762199e-03 9.998729264831720531e-01
1.520621179937072992e+09 2.421093732118606567e-01 -1.155566051602363586e-01 1.053014546632766724e-01 5.496350783297422474e-04 -1.550086732013047919e-02 1.580032360852093635e-04 9.998796907871375650e-01
1.520621179987074137e+09 2.704568207263946533e-01 -1.248889937996864319e-01 1.180745512247085571e-01 -6.897659434714434150e-03 -2.007717296464151327e-02 -6.349225382932878773e-04 9.997744377075464817e-01
1.520621180037075996e+09 2.991275191307067871e-01 -1.342478841543197632e-01 1.306907236576080322e-01 -1.210553547728141811e-02 -2.409399439601489501e-02 -2.046973171355615136e-03 9.996343058067228560e-01
1.520621180087078094e+09 3.280822038650512695e-01 -1.437934339046478271e-01 1.436563283205032349e-01 -1.552687831789621720e-02 -2.766334393010302581e-02 -3.610405062982127017e-03 9.994901802557079051e-01
1.520621180136997223e+09 3.567391037940979004e-01 -1.527775228023529053e-01 1.572504937648773193e-01 -1.592281058364065915e-02 -3.171849936352123117e-02 -3.680455429357240744e-03 9.993632248332317003e-01
1.520621180186999083e+09 3.851603865623474121e-01 -1.609899103641510010e-01 1.702938526868820190e-01 -1.315608368344398441e-02 -3.351697530002811093e-02 -4.640163155198226766e-03 9.993407820732348457e-01
1.520621180237000227e+09 4.128013253211975098e-01 -1.686036139726638794e-01 1.829920560121536255e-01 -9.339311798630168387e-03 -3.189439599047016322e-02 -4.184351637141842974e-03 9.994388505360934927e-01
1.520621180287002325e+09 4.392583966255187988e-01 -1.751695424318313599e-01 1.945744156837463379e-01 -5.195283145096270261e-03 -2.911911800627319316e-02 -3.042451229987435182e-03 9.995578169821354164e-01
1.520621180337004185e+09 4.643007516860961914e-01 -1.808567792177200317e-01 2.051339447498321533e-01 -2.500968693968710303e-03 -2.676472936592928092e-02 -2.765116741041727193e-04 9.996385936721603471e-01
1.520621180387005329e+09 4.881183207035064697e-01 -1.857296973466873169e-01 2.151231914758682251e-01 -3.429838112865292356e-03 -2.767079049679303446e-02 4.106627923667251039e-03 9.996027706898868992e-01
1.520621180437007189e+09 5.106951594352722168e-01 -1.894031763076782227e-01 2.248833030462265015e-01 -6.672029593616526054e-03 -3.115218385956732006e-02 8.962995960770473239e-03 9.994521950375058195e-01
1.520621180487008333e+09 5.318784117698669434e-01 -1.920467466115951538e-01 2.329934239387512207e-01 -1.103125128054291935e-02 -3.559052905413678802e-02 1.163596926620172334e-02 9.992378245223046962e-01
1.520621180536947966e+09 5.519986152648925781e-01 -1.939468681812286377e-01 2.388106286525726318e-01 -1.709903711892492295e-02 -4.100582965893580928e-02 1.133852874762584714e-02 9.989482382132857108e-01
1.520621180586950064e+09 5.709246993064880371e-01 -1.952256262302398682e-01 2.430028915405273438e-01 -2.513577762542248961e-02 -4.688436488503613941e-02 9.049815030260045454e-03 9.985430135254116379e-01
1.520621180636950970e+09 5.883325934410095215e-01 -1.959578841924667358e-01 2.457836866378784180e-01 -3.426849571032154068e-02 -5.110809730853466126e-02 6.873085832748432843e-03 9.980813560438791532e-01
1.520621180686953068e+09 6.051500439643859863e-01 -1.957821846008300781e-01 2.468238770961761475e-01 -4.284898125216196618e-02 -5.511781115258927721e-02 6.508077859497580879e-03 9.975387895325044108e-01
1.520621180736953974e+09 6.210830807685852051e-01 -1.945983767509460449e-01 2.460354864597320557e-01 -5.014930813746700661e-02 -5.600258128499527310e-02 6.940917317123818098e-03 9.971462186908937042e-01
1.520621180786957979e+09 6.353151798248291016e-01 -1.920334100723266602e-01 2.428105920553207397e-01 -5.413605902182426488e-02 -5.611738429071663065e-02 8.605151592571729652e-03 9.969182903628673875e-01
1.520621180836956978e+09 6.469347476959228516e-01 -1.885634958744049072e-01 2.361090779304504395e-01 -5.271161298761509184e-02 -5.510247820197142210e-02 1.659824311247059397e-02 9.969501998985829117e-01
1.520621180886958838e+09 6.569689512252807617e-01 -1.843726187944412231e-01 2.265636473894119263e-01 -4.477161405290932400e-02 -5.467235503064397928e-02 2.895085611726365069e-02 9.970798784954884031e-01
1.520621180936959743e+09 6.636235713958740234e-01 -1.795516312122344971e-01 2.127313017845153809e-01 -2.971400535509891375e-02 -5.388848535639982618e-02 4.377365899665351667e-02 9.971444107098003107e-01
1.520621180986958027e+09 6.658670306205749512e-01 -1.749144941568374634e-01 1.960225999355316162e-01 -1.020959864913596228e-02 -5.285662449206171565e-02 5.915974866543477484e-02 9.967958996106330849e-01
1.520621181036875963e+09 6.628102660179138184e-01 -1.710450053215026855e-01 1.780136525630950928e-01 1.012403710660873986e-02 -5.064124273658959785e-02 7.423351752257273395e-02 9.959027830481165244e-01
1.520621181086878061e+09 6.538061499595642090e-01 -1.682487875223159790e-01 1.608414798974990845e-01 2.625014217825826293e-02 -4.359802532992823609e-02 8.818811035140394772e-02 9.948029952787641461e-01
1.520621181136878967e+09 6.375390291213989258e-01 -1.671271920204162598e-01 1.465156674385070801e-01 3.513595759755392539e-02 -3.373648899672247042e-02 9.821498185431053185e-02 9.939723995832251413e-01
1.520621181186881065e+09 6.139752864837646484e-01 -1.687453091144561768e-01 1.353922486305236816e-01 3.742086872210316495e-02 -2.495705326228815635e-02 1.064391653401038224e-01 9.933013279756796043e-01
1.520621181236881971e+09 5.856199860572814941e-01 -1.719778776168823242e-01 1.283823698759078979e-01 3.384078914679009703e-02 -1.949339660859015014e-02 1.121434379116962449e-01 9.929242961132174194e-01
1.520621181286883831e+09 5.507606863975524902e-01 -1.767995208501815796e-01 1.256459504365921021e-01 2.900717464166979731e-02 -1.601463484759218375e-02 1.159879811455356707e-01 9.926977906290456177e-01
1.520621181336886168e+09 5.103549361228942871e-01 -1.821846216917037964e-01 1.265713423490524292e-01 2.469995147287813372e-02 -1.343149265973056158e-02 1.174053875689973353e-01 9.926859938429385410e-01
1.520621181387021303e+09 4.639444351196289062e-01 -1.872477084398269653e-01 1.305473595857620239e-01 2.104719867343940454e-02 -9.143548812765392789e-03 1.144532535661241524e-01 9.931635634130149271e-01
1.520621181437023401e+09 4.127881824970245361e-01 -1.920607089996337891e-01 1.361142843961715698e-01 1.941911204816766309e-02 -7.060608882867368090e-03 1.119849691431568650e-01 9.934950490945941848e-01
1.520621181487024546e+09 3.573480844497680664e-01 -1.957627385854721069e-01 1.437209844589233398e-01 1.920032286660712864e-02 -5.101437605243480666e-03 1.091588048941480454e-01 9.938257786203067434e-01
1.520621181537026405e+09 2.985568344593048096e-01 -1.975116282701492310e-01 1.527638435363769531e-01 2.125723998811422655e-02 -3.593348608179439650e-03 1.071802286198311610e-01 9.940058431351742607e-01
1.520621181587027550e+09 2.366135418415069580e-01 -1.979098767042160034e-01 1.624452620744705200e-01 2.355836141373635062e-02 -1.286222961116201225e-03 1.040249829826101202e-01 9.942948014313772731e-01
1.520621181637029409e+09 1.726453602313995361e-01 -1.965026259422302246e-01 1.722369641065597534e-01 2.390821907434816096e-02 4.665004736798077350e-04 1.003989901228177217e-01 9.946598525226194587e-01
1.520621181687031507e+09 1.084175407886505127e-01 -1.937717497348785400e-01 1.817647516727447510e-01 2.106435431212036469e-02 4.332005525094127866e-05 9.902500457734272898e-02 9.948619701090415379e-01
1.520621181737032652e+09 4.478747025132179260e-02 -1.900442838668823242e-01 1.905623376369476318e-01 1.583936431391757757e-02 2.298678494764532041e-03 9.715574194408427289e-02 9.951404887866854843e-01
1.520621181787099838e+09 -1.756756007671356201e-02 -1.863518357276916504e-01 1.983062326908111572e-01 1.193555230239319934e-02 7.530331900794843582e-03 9.415261226749981061e-02 9.954577451082022854e-01
1.520621181837101698e+09 -7.792438566684722900e-02 -1.828905045986175537e-01 2.043930888175964355e-01 1.323287053451196842e-02 1.634026452667676141e-02 8.862732066695322430e-02 9.958429017289887053e-01
1.520621181887102604e+09 -1.360911428928375244e-01 -1.795696318149566650e-01 2.089554667472839355e-01 2.094443288932965053e-02 2.215559366024629287e-02 8.141679162256824920e-02 9.962137152450740718e-01
1.520621181937104702e+09 -1.913511008024215698e-01 -1.769845634698867798e-01 2.125485390424728394e-01 3.149221629447927079e-02 2.327917548687878646e-02 7.123285061354094061e-02 9.966906246649367418e-01
1.520621181987105608e+09 -2.446974962949752808e-01 -1.747775524854660034e-01 2.147382199764251709e-01 3.982343432832023689e-02 2.126938428095547992e-02 6.186408406842666685e-02 9.970629581290149090e-01
1.520621182037106514e+09 -2.968419492244720459e-01 -1.737125068902969360e-01 2.160650640726089478e-01 4.642382715598072224e-02 2.097944410085750624e-02 5.200021012579202073e-02 9.973468149767583668e-01
1.520621182087109804e+09 -3.475404679775238037e-01 -1.727087795734405518e-01 2.157796323299407959e-01 4.902200213680117657e-02 1.706488551616662866e-02 4.567271669189815197e-02 9.976069546363441898e-01
1.520621182137110710e+09 -3.973163366317749023e-01 -1.720522791147232056e-01 2.147139757871627808e-01 4.584796036991026225e-02 1.163181490336359300e-02 4.148630847943273608e-02 9.980188132599115969e-01
1.520621182187082529e+09 -4.448159039020538330e-01 -1.717844158411026001e-01 2.142952531576156616e-01 3.769967127738264173e-02 8.168533000777730702e-03 3.480428640769704651e-02 9.986494237227815374e-01
1.520621182237083435e+09 -4.923739135265350342e-01 -1.727429628372192383e-01 2.137206196784973145e-01 2.791087269160309400e-02 6.875074320199573569e-03 2.522223202102693781e-02 9.992685102366442029e-01
1.520621182287085295e+09 -5.396060347557067871e-01 -1.742954105138778687e-01 2.132853418588638306e-01 1.888406483294814697e-02 7.967092182565931394e-03 1.609086821412662044e-02 9.996604430993832890e-01
1.520621182337086678e+09 -5.859359502792358398e-01 -1.770780980587005615e-01 2.133005559444427490e-01 1.349010564892309978e-02 1.020951823485459140e-02 9.443863063844324182e-03 9.998122804994066248e-01
1.520621182387087345e+09 -6.313667297363281250e-01 -1.807264089584350586e-01 2.138558179140090942e-01 1.385788276153096348e-02 1.301615345744797786e-02 5.054407985398593796e-03 9.998064771716859145e-01
1.520621182437089443e+09 -6.758134365081787109e-01 -1.844539344310760498e-01 2.153761386871337891e-01 1.947565268841896721e-02 1.437749075198524636e-02 1.164214504633577551e-03 9.997062725203956779e-01
1.520621182487091541e+09 -7.196190953254699707e-01 -1.876421719789505005e-01 2.171831279993057251e-01 2.777520529555235762e-02 1.648412622534207658e-02 -3.400378115980767432e-03 9.994724853551723021e-01
1.520621182537092447e+09 -7.628087401390075684e-01 -1.901734322309494019e-01 2.185727953910827637e-01 3.450449623306941355e-02 1.947239614072947961e-02 -1.335956224297979618e-02 9.991255114473440724e-01
1.520621182587069750e+09 -8.059200644493103027e-01 -1.911314576864242554e-01 2.196297943592071533e-01 3.583809517091472718e-02 2.060351396425095377e-02 -2.661842319647468591e-02 9.987905614759176043e-01
1.520621182637070656e+09 -8.479422330856323242e-01 -1.912733018398284912e-01 2.211848795413970947e-01 3.158131541975610357e-02 1.890592233737132741e-02 -3.825879381864175088e-02 9.985897312272311588e-01
1.520621182687072515e+09 -8.872245550155639648e-01 -1.908336728811264038e-01 2.230596244335174561e-01 2.721233586380125344e-02 1.663000460520316914e-02 -4.656803844314769819e-02 9.984059041888845298e-01
1.520621182737073660e+09 -9.243271350860595703e-01 -1.889961957931518555e-01 2.244003564119338989e-01 2.660164623043730775e-02 1.511958329528642619e-02 -5.408134705248455326e-02 9.980676121985906368e-01
1.520621182787075758e+09 -9.597312211990356445e-01 -1.855643242597579956e-01 2.235830873250961304e-01 2.858378381981760766e-02 1.504999407791652449e-02 -6.105589529024505607e-02 9.976114687748448562e-01
1.520621182837076664e+09 -9.939329028129577637e-01 -1.809794008731842041e-01 2.208682149648666382e-01 2.943275152040956272e-02 1.602712746323249962e-02 -6.791936241431864585e-02 9.971277774349921463e-01
1.520621182887078762e+09 -1.026883959770202637e+00 -1.752509921789169312e-01 2.171924263238906860e-01 2.778278928404680909e-02 1.681910389919382201e-02 -7.299349173596419993e-02 9.968034834047370119e-01
1.520621182937080622e+09 -1.058226108551025391e+00 -1.679199337959289551e-01 2.131321430206298828e-01 2.584466931797195499e-02 1.583579203975988073e-02 -7.460446011280338907e-02 9.967524543684832539e-01
1.520621182987081528e+09 -1.088020086288452148e+00 -1.593312323093414307e-01 2.082965970039367676e-01 2.551756079282692727e-02 1.504662817318686702e-02 -7.469183479933237668e-02 9.967665638885120361e-01
